clock_offset,imu_longitude,imu_latitude,imu_rel_height,roll,pitch,yaw,accel_x,accel_y,accel_z,accel_composite,gyro_x,gyro_z,gyro_composite,vel_north,vel_east,vel_down,vel_composite,compass_interference,temperature,tilt_inclination,imu_pos_north,imu_pos_east,imu_pos_down,delta_vel_north,delta_vel_east,delta_vel_down,pos_error,total_gyro_z,total_gyro_x,total_gyro_y,dist_travelled,direction_travel_magnetic,direction_travel_true,imu_sensor_status,imu_filter_status,altitude_counter,gps_longitude,gps_latitude,gps_timestamp,gps_heightMSL,gps_hdop,gps_pdop,gps_speed_accuracy,num_satellites,gps_vel_north,gps_vel_east,gps_vel_down,control_mode,motor_state,battery_very_low,battery_level1,battery_level2,batter_go_home,batter_land,batter_go_home_time,batter_land_time,oa_emergency_brake,hover_point_uncertainty1,hover_point_uncertainty2,hover_point_uncertainty3,hover_point_uncertainty4,hover_point_uncertainty5,hover_point_uncertainty6,velocity_uncertainty1,velocity_uncertainty3,velocity_uncertainty4,velocity_uncertainty6
580.387,-106.21981790277071,39.96045560631522,,-16.48337661491199,-17.715384499202553,7.882875397325943,-0.31625366,0.23493636,-0.94377005,1.022699,1.759762,-0.6816151,3.0223246,12.241273,4.2835135,-0.016197003,12.969099,1518.0,64.91,23.52953486737696,164.71889354488474,126.97914094135837,8.160538836914668,-0.0428187465114682,0.1804199256460963,0.2438789811442958,False,-14.485564926178236,8.646377103364344,-48.54359631447062,215.1713312116392,19.351400195685972,19.351400195685972,0.0,0.0,33363.0,-106.2198292,39.9604309,2018-06-19 20:12:36+00:00,2512.87,0.66,1.09,7.23,8.0,12.2,4.43,0.06,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,56.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.96851206,0.0019999999,0.0019999999
580.472,-106.21981790277071,39.96045560631522,,-16.48337661491199,-17.715384499202553,7.882875397325943,-0.31625366,0.23493636,-0.94377005,1.022699,1.759762,-0.6816151,3.0223246,12.241273,4.2835135,-0.016197003,12.969099,1518.0,64.91,23.52953486737696,164.71889354488474,126.97914094135837,8.160538836914668,-0.0428187465114682,0.1804199256460963,0.2438789811442958,False,-14.485564926178236,8.646377103364344,-48.54359631447062,215.1713312116392,19.351400195685972,19.351400195685972,0.0,0.0,33363.0,-106.2198292,39.9604309,2018-06-19 20:12:36+00:00,2512.87,0.66,1.09,7.23,8.0,12.2,4.43,0.06,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,56.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.96851206,0.0019999999,0.0019999999
580.513,-106.21981267608002,39.96046716472411,,-16.826512679710845,-18.20396327583992,7.656061148835174,-0.33076528,0.20604683,-0.8757321,0.9585237,-6.7915444,-1.6159279,9.844302,12.22046,4.2241836,-0.034671202,12.929988,1528.0,64.95,24.073923856201176,165.94317460865375,127.40494121152646,8.157992942829253,0.1244893408202489,0.0903721805275186,0.3843813030038405,False,-14.60055426334035,8.39454229143054,-49.00912478935845,216.5315793127872,19.116537339240995,19.116537339240995,0.0,0.0,33403.0,-106.2198292,39.9604309,2018-06-19 20:12:36+00:00,2512.87,0.66,1.09,7.23,8.0,12.2,4.43,0.06,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,56.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.96851206,0.0019999999,0.0019999999
580.551,-106.21981267608002,39.96046716472411,,-16.826512679710845,-18.20396327583992,7.656061148835174,-0.33076528,0.20604683,-0.8757321,0.9585237,-6.7915444,-1.6159279,9.844302,12.22046,4.2241836,-0.034671202,12.929988,1528.0,64.95,24.073923856201176,165.94317460865375,127.40494121152646,8.157992942829253,0.1244893408202489,0.0903721805275186,0.3843813030038405,False,-14.60055426334035,8.39454229143054,-49.00912478935845,216.5315793127872,19.116537339240995,19.116537339240995,0.0,0.0,33403.0,-106.2198191,39.960453,2018-06-19 20:12:37+00:00,2512.852,0.66,1.09,7.22,8.0,12.26,4.35,0.06,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,56.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.9666438,0.0019999999,0.0019999999
580.587,-106.21980779225794,39.96047811386044,,-16.38547362398426,-19.536920643299,7.802629876663129,-0.32098347,0.2651067,-0.91292673,1.0033679,0.97792023,-0.09386897,21.266727,12.225546,4.1619844,0.002484344,12.914569,1526.0,64.96,24.742168496967803,167.16443045366566,127.82389131592848,8.156384975082403,0.1194033956908544,0.1525712962806924,0.3472257567558814,False,-14.68597105821133,8.10410946609342,-50.417159230536186,217.81825670369005,18.8749939131912,18.8749939131912,0.0,0.0,33443.0,-106.2198191,39.960453,2018-06-19 20:12:37+00:00,2512.852,0.66,1.09,7.22,8.0,12.26,4.35,0.06,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,56.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.9666438,0.0019999999,0.0019999999
580.672,-106.21980779225794,39.96047811386044,,-16.38547362398426,-19.536920643299,7.802629876663129,-0.32098347,0.2651067,-0.91292673,1.0033679,0.97792023,-0.09386897,21.266727,12.225546,4.1619844,0.002484344,12.914569,1526.0,64.96,24.742168496967803,167.16443045366566,127.82389131592848,8.156384975082403,0.1194033956908544,0.1525712962806924,0.3472257567558814,False,-14.68597105821133,8.10410946609342,-50.417159230536186,217.81825670369005,18.8749939131912,18.8749939131912,0.0,0.0,33443.0,-106.2198191,39.960453,2018-06-19 20:12:37+00:00,2512.852,0.66,1.09,7.22,8.0,12.26,4.35,0.06,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,56.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.9666438,0.0019999999,0.0019999999
580.713,-106.21980280904329,39.960489212657286,,-16.15119524131415,-20.04271164518965,7.595190569466345,-0.33572677,0.24680382,-0.91643405,1.0067154,4.693296,-2.6312609,5.4041166,12.245324,4.1318746,0.047232606,12.923721,1529.0,64.96,24.975609899909266,168.38916882126605,128.23898923976145,8.15887325014097,0.0996251440429052,0.1826811786354287,0.3024774951849509,False,-14.822360613329842,8.387947190439505,-51.50561724990314,219.1234238133096,18.99053650202318,18.99053650202318,0.0,0.0,33483.0,-106.2198191,39.960453,2018-06-19 20:12:37+00:00,2512.852,0.66,1.09,7.22,8.0,12.26,4.35,0.06,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,56.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.9666438,0.0019999999,0.0019999999
580.751,-106.21980280904329,39.960489212657286,,-16.15119524131415,-20.04271164518965,7.595190569466345,-0.33572677,0.24680382,-0.91643405,1.0067154,4.693296,-2.6312609,5.4041166,12.245324,4.1318746,0.047232606,12.923721,1529.0,64.96,24.975609899909266,168.38916882126605,128.23898923976145,8.15887325014097,0.0996251440429052,0.1826811786354287,0.3024774951849509,False,-14.822360613329842,8.387947190439505,-51.50561724990314,219.1234238133096,18.99053650202318,18.99053650202318,0.0,0.0,33483.0,-106.2198093,39.960475,2018-06-19 20:12:37+00:00,2512.835,0.66,1.09,7.21,8.0,12.23,4.22,0.06,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,56.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.96653795,0.0019999999,0.0019999999
580.787,-106.21979811185042,39.960499791185825,,-16.047014177994853,-19.045638757819184,7.711941782219678,-0.36595142,0.292104,-1.1241326,1.2177517,1.0902036,-1.4188508,1.8135443,12.308009,4.0788503,-0.08486838,12.966546,1516.0,64.98,24.19643422098537,169.6165357620829,128.64942525271823,8.156991920891016,0.0369401312255224,0.2357054706276162,0.4345784796391059,False,-15.024816756061377,8.677051571004327,-51.51603958247017,220.3659628627995,18.795700767282753,18.795700767282753,0.0,0.0,33523.0,-106.2198093,39.960475,2018-06-19 20:12:37+00:00,2512.835,0.66,1.09,7.21,8.0,12.23,4.22,0.06,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,56.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.96653795,0.0019999999,0.0019999999
580.874,-106.21979811185042,39.960499791185825,,-16.047014177994853,-19.045638757819184,7.711941782219678,-0.36595142,0.292104,-1.1241326,1.2177517,1.0902036,-1.4188508,1.8135443,12.308009,4.0788503,-0.08486838,12.966546,1516.0,64.98,24.19643422098537,169.6165357620829,128.64942525271823,8.156991920891016,0.0369401312255224,0.2357054706276162,0.4345784796391059,False,-15.024816756061377,8.677051571004327,-51.51603958247017,220.3659628627995,18.795700767282753,18.795700767282753,0.0,0.0,33523.0,-106.2198093,39.960475,2018-06-19 20:12:37+00:00,2512.835,0.66,1.09,7.21,8.0,12.23,4.22,0.06,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,56.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.96653795,0.0019999999,0.0019999999
580.913,-106.21979330847196,39.96051110618792,,-16.073520782009755,-18.521422555705307,7.852402032488492,-0.31301865,0.24276827,-0.9342107,1.014725,-4.504429,1.3247305,4.9507484,12.348044,4.02613,-0.17411336,12.989005,1500.0,64.97,23.83946278337412,170.84978990506158,129.05482268278053,8.14403809169545,-0.1336202909972978,0.1003466546055396,0.2424685659570813,False,-15.02952449265755,8.50627779363937,-51.42273193552103,221.6890628771421,18.024094758591055,18.024094758591055,0.0,0.0,33563.0,-106.2198093,39.960475,2018-06-19 20:12:37+00:00,2512.835,0.66,1.09,7.21,8.0,12.23,4.22,0.06,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,56.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.96653795,0.0019999999,0.0019999999
580.951,-106.21979330847196,39.96051110618792,,-16.073520782009755,-18.521422555705307,7.852402032488492,-0.31301865,0.24276827,-0.9342107,1.014725,-4.504429,1.3247305,4.9507484,12.348044,4.02613,-0.17411336,12.989005,1500.0,64.97,23.83946278337412,170.84978990506158,129.05482268278053,8.14403809169545,-0.1336202909972978,0.1003466546055396,0.2424685659570813,False,-15.02952449265755,8.50627779363937,-51.42273193552103,221.6890628771421,18.024094758591055,18.024094758591055,0.0,0.0,33563.0,-106.2197997,39.9604971,2018-06-19 20:12:37+00:00,2512.84,0.66,1.09,7.2,8.0,12.29,4.1,0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,56.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.9680396,0.0019999999,0.0019999999
580.987,-106.2197887896852,39.960521887425166,,-16.145648669348923,-18.222692334667165,7.841801882269193,-0.29633352,0.2287749,-0.9535267,1.024385,2.1670315,0.8698498,3.4341886,12.363437,3.9894793,-0.17106825,12.992297,1512.0,64.98,23.67275783561289,172.08506230595765,129.45550531112443,8.126783224630174,-0.1490125944640947,0.1369975506779273,0.2394234540624737,False,-14.919822266140876,8.389436459473714,-51.47012346561098,222.94822721571816,17.81019091496991,17.81019091496991,0.0,0.0,33603.0,-106.2197997,39.9604971,2018-06-19 20:12:37+00:00,2512.84,0.66,1.09,7.2,8.0,12.29,4.1,0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,56.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.9680396,0.0019999999,0.0019999999
581.072,-106.2197887896852,39.960521887425166,,-16.145648669348923,-18.222692334667165,7.841801882269193,-0.29633352,0.2287749,-0.9535267,1.024385,2.1670315,0.8698498,3.4341886,12.363437,3.9894793,-0.17106825,12.992297,1512.0,64.98,23.67275783561289,172.08506230595765,129.45550531112443,8.126783224630174,-0.1490125944640947,0.1369975506779273,0.2394234540624737,False,-14.919822266140876,8.389436459473714,-51.47012346561098,222.94822721571816,17.81019091496991,17.81019091496991,0.0,0.0,33603.0,-106.2197997,39.9604971,2018-06-19 20:12:37+00:00,2512.84,0.66,1.09,7.2,8.0,12.29,4.1,0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,56.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.9680396,0.0019999999,0.0019999999
581.113,-106.21978428448446,39.96053320341736,,-16.44197066028086,-19.147592030280215,7.714202080910411,-0.2595182,0.2335383,-0.8544913,0.9230629,-4.7243185,1.5357232,5.940963,12.417783,3.9332247,-0.14066544,13.026565,1531.0,65.02,24.497950527858617,173.32533330056128,129.85202736097477,8.111181318614229,-0.2033586790588213,0.1932521759983618,0.2090206446809888,False,-14.799426155998994,8.261447243057106,-51.75923392138941,224.26379111372088,16.97004502478528,16.97004502478528,0.0,0.0,33643.0,-106.2197997,39.9604971,2018-06-19 20:12:37+00:00,2512.84,0.66,1.09,7.2,8.0,12.29,4.1,0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,56.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.9680396,0.0019999999,0.0019999999
581.151,-106.21978428448446,39.96053320341736,,-16.44197066028086,-19.147592030280215,7.714202080910411,-0.2595182,0.2335383,-0.8544913,0.9230629,-4.7243185,1.5357232,5.940963,12.417783,3.9332247,-0.14066544,13.026565,1531.0,65.02,24.497950527858617,173.32533330056128,129.85202736097477,8.111181318614229,-0.2033586790588213,0.1932521759983618,0.2090206446809888,False,-14.799426155998994,8.261447243057106,-51.75923392138941,224.26379111372088,16.97004502478528,16.97004502478528,0.0,0.0,33643.0,-106.2197904,39.9605193,2018-06-19 20:12:37+00:00,2512.862,0.66,1.09,7.19,8.0,12.36,3.99,-0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,56.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.9664125,0.0019999999,0.0019999999
581.187,-106.21977984900154,39.960544051928885,,-16.583316949801237,-19.126086966194592,7.779225710462211,-0.2851437,0.2375024,-1.0062388,1.0724882,8.877571,2.085727,9.2328415,12.453021,3.8973484,-0.077512376,13.048872,1547.0,64.95,24.56545222009827,174.56705190013406,130.24298248677138,8.10028840754677,-0.2385969450500322,0.2291284501072485,0.1458675789399266,False,-14.618618889643734,8.4688056798325,-51.84984529386713,225.52793822478873,17.400106446119693,17.400106446119693,0.0,0.0,33683.0,-106.2197904,39.9605193,2018-06-19 20:12:37+00:00,2512.862,0.66,1.09,7.19,8.0,12.36,3.99,-0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,55.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.9664125,0.0019999999,0.0019999999
581.274,-106.21977984900154,39.960544051928885,,-16.583316949801237,-19.126086966194592,7.779225710462211,-0.2851437,0.2375024,-1.0062388,1.0724882,8.877571,2.085727,9.2328415,12.453021,3.8973484,-0.077512376,13.048872,1547.0,64.95,24.56545222009827,174.56705190013406,130.24298248677138,8.10028840754677,-0.2385969450500322,0.2291284501072485,0.1458675789399266,False,-14.618618889643734,8.4688056798325,-51.84984529386713,225.52793822478873,17.400106446119693,17.400106446119693,0.0,0.0,33683.0,-106.2197904,39.9605193,2018-06-19 20:12:37+00:00,2512.862,0.66,1.09,7.19,8.0,12.36,3.99,-0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,55.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.9664125,0.0019999999,0.0019999999
581.313,-106.21977523403994,39.960555583970006,,-15.80551812829671,-18.65183890344105,8.136559302857462,-0.29025203,0.25654265,-1.2721543,1.329826,0.063880734,3.4789298,8.89584,12.547705,3.8154917,-0.26826084,13.11773,1533.0,65.0,23.775012296660872,175.81754596440248,130.62876571710427,8.082993415619569,-0.1823133218930568,0.0360452940239626,0.2859626525634121,False,-14.340284161012429,8.916041994710682,-51.368135453461605,226.86921139968027,17.05272940998532,17.05272940998532,0.0,0.0,33723.0,-106.2197904,39.9605193,2018-06-19 20:12:37+00:00,2512.862,0.66,1.09,7.19,8.0,12.36,3.99,-0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,55.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.9664125,0.0019999999,0.0019999999
581.351,-106.21977523403994,39.960555583970006,,-15.80551812829671,-18.65183890344105,8.136559302857462,-0.29025203,0.25654265,-1.2721543,1.329826,0.063880734,3.4789298,8.89584,12.547705,3.8154917,-0.26826084,13.11773,1533.0,65.0,23.775012296660872,175.81754596440248,130.62876571710427,8.082993415619569,-0.1823133218930568,0.0360452940239626,0.2859626525634121,False,-14.340284161012429,8.916041994710682,-51.368135453461605,226.86921139968027,17.05272940998532,17.05272940998532,0.0,0.0,33723.0,-106.2197812,39.9605416,2018-06-19 20:12:37+00:00,2512.88,0.66,1.09,7.18,8.0,12.39,3.97,-0.04,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,55.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.96918726,0.0019999999,0.0019999999
581.387,-106.2197709372776,39.96056665488789,,-15.141351416185625,-17.410022855259854,8.51812091374236,-0.35049847,0.27685487,-1.2610701,1.3378325,11.447677,1.8556343,14.8518305,12.657084,3.7287493,-0.55645394,13.206627,1509.0,64.97,22.498639181067073,177.07747774683764,131.00588567189612,8.041767743945968,-0.2916930902646388,0.1227876951470094,0.5741557592147182,False,-14.073621075714222,9.491479342408653,-50.495084864405385,228.15355747561483,16.5668521065054,16.5668521065054,0.0,0.0,33763.0,-106.2197812,39.9605416,2018-06-19 20:12:37+00:00,2512.88,0.66,1.09,7.18,8.0,12.39,3.97,-0.04,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,55.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.96918726,0.0019999999,0.0019999999
581.472,-106.2197709372776,39.96056665488789,,-15.141351416185625,-17.410022855259854,8.51812091374236,-0.35049847,0.27685487,-1.2610701,1.3378325,11.447677,1.8556343,14.8518305,12.657084,3.7287493,-0.55645394,13.206627,1509.0,64.97,22.498639181067073,177.07747774683764,131.00588567189612,8.041767743945968,-0.2916930902646388,0.1227876951470094,0.5741557592147182,False,-14.073621075714222,9.491479342408653,-50.495084864405385,228.15355747561483,16.5668521065054,16.5668521065054,0.0,0.0,33763.0,-106.2197812,39.9605416,2018-06-19 20:12:37+00:00,2512.88,0.66,1.09,7.18,8.0,12.39,3.97,-0.04,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,55.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.96918726,0.0019999999,0.0019999999
581.513,-106.2197666229964,39.96057845415016,,-14.130227851289389,-16.166203298880212,8.810569644361882,-0.3238419,0.24576765,-1.2139356,1.2802012,10.484879,-0.85811794,10.988773,12.679654,3.7079637,-0.8164306,13.235906,1524.0,64.95,21.003764713467337,178.34477860569848,131.37785749119126,7.973098377101053,-0.3142627466367091,0.1435732652916628,0.8341324442618678,False,-14.023726990960462,10.588508699422178,-49.87217168396239,229.51612765702865,15.655956433934447,15.655956433934447,0.0,0.0,33803.0,-106.2197812,39.9605416,2018-06-19 20:12:37+00:00,2512.88,0.66,1.09,7.18,8.0,12.39,3.97,-0.04,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,55.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.96918726,0.0019999999,0.0019999999
581.551,-106.2197666229964,39.96057845415016,,-14.130227851289389,-16.166203298880212,8.810569644361882,-0.3238419,0.24576765,-1.2139356,1.2802012,10.484879,-0.85811794,10.988773,12.679654,3.7079637,-0.8164306,13.235906,1524.0,64.95,21.003764713467337,178.34477860569848,131.37785749119126,7.973098377101053,-0.3142627466367091,0.1435732652916628,0.8341324442618678,False,-14.023726990960462,10.588508699422178,-49.87217168396239,229.51612765702865,15.655956433934447,15.655956433934447,0.0,0.0,33803.0,-106.2197723,39.9605644,2018-06-19 20:12:38+00:00,2512.975,0.66,1.09,7.17,8.0,12.65,3.76,-0.19,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,55.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.97354275,0.0019999999,0.0019999999
581.587,-106.21976248175838,39.96058958780874,,-14.937133143144,-14.87251002041885,8.591921572873526,-0.2918199,0.20625031,-0.8010425,0.87713575,-9.648263,0.7632334,28.32234,12.660698,3.6722407,-0.88732225,13.212341,1493.0,64.94,20.6274249794844,179.61148687814955,131.7467776227632,7.887931531099241,-0.2953065622495021,0.1792962362541872,0.9050240629905056,False,-14.028470058442656,10.630329264951811,-48.38289045789645,230.8034648822946,15.912834371705827,15.912834371705827,0.0,0.0,33843.0,-106.2197723,39.9605644,2018-06-19 20:12:38+00:00,2512.975,0.66,1.09,7.17,8.0,12.65,3.76,-0.19,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,55.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.97354275,0.0019999999,0.0019999999
581.674,-106.21976248175838,39.96058958780874,,-14.937133143144,-14.87251002041885,8.591921572873526,-0.2918199,0.20625031,-0.8010425,0.87713575,-9.648263,0.7632334,28.32234,12.660698,3.6722407,-0.88732225,13.212341,1493.0,64.94,20.6274249794844,179.61148687814955,131.7467776227632,7.887931531099241,-0.2953065622495021,0.1792962362541872,0.9050240629905056,False,-14.028470058442656,10.630329264951811,-48.38289045789645,230.8034648822946,15.912834371705827,15.912834371705827,0.0,0.0,33843.0,-106.2197723,39.9605644,2018-06-19 20:12:38+00:00,2512.975,0.66,1.09,7.17,8.0,12.65,3.76,-0.19,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,55.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.97354275,0.0019999999,0.0019999999
581.713,-106.21975813458468,39.96060122068311,,-15.836685357322311,-15.093250375280784,8.257213180870814,-0.28442073,0.16748217,-0.6979068,0.7720229,-2.2751462,-3.565051,21.5991,12.658365,3.5744166,-0.7239957,13.173263,1517.0,64.96,21.37574656277534,180.8779036433751,132.10924318159874,7.807336130356418,0.027287894336414,0.0688011069068705,0.2552742940607615,False,-14.168612244034342,10.033940479630488,-48.11097389893041,232.14899847198544,15.983504777571095,15.983504777571095,0.0,0.0,33883.0,-106.2197723,39.9605644,2018-06-19 20:12:38+00:00,2512.975,0.66,1.09,7.17,8.0,12.65,3.76,-0.19,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,55.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.97354275,0.0019999999,0.0019999999
581.751,-106.21975813458468,39.96060122068311,,-15.836685357322311,-15.093250375280784,8.257213180870814,-0.28442073,0.16748217,-0.6979068,0.7720229,-2.2751462,-3.565051,21.5991,12.658365,3.5744166,-0.7239957,13.173263,1517.0,64.96,21.37574656277534,180.8779036433751,132.10924318159874,7.807336130356418,0.027287894336414,0.0688011069068705,0.2552742940607615,False,-14.168612244034342,10.033940479630488,-48.11097389893041,232.14899847198544,15.983504777571095,15.983504777571095,0.0,0.0,33883.0,-106.2197636,39.9605873,2018-06-19 20:12:38+00:00,2513.17,0.66,1.09,7.16,8.0,12.74,3.71,-0.43,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,55.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.9709965,0.0019999999,0.0019999999
581.787,-106.2197540423279,39.96061222912086,,-14.736303230786303,-17.44154650938482,8.597467032089483,-0.2951438,0.20214304,-0.7102983,0.7952958,18.262934,0.29695,30.57197,12.591102,3.5396204,-0.47006974,13.087617,1508.0,64.95,22.280961160654645,182.14006876714657,132.4648581921711,7.747647435259353,0.0945514975468633,0.1035973448524272,0.0013483447256632,False,-14.331977403540044,10.833134690465172,-50.39525456275226,233.42180074488127,15.903957641178785,15.903957641178785,0.0,0.0,33923.0,-106.2197636,39.9605873,2018-06-19 20:12:38+00:00,2513.17,0.66,1.09,7.16,8.0,12.74,3.71,-0.43,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,55.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.9709965,0.0019999999,0.0019999999
581.872,-106.2197540423279,39.96061222912086,,-14.736303230786303,-17.44154650938482,8.597467032089483,-0.2951438,0.20214304,-0.7102983,0.7952958,18.262934,0.29695,30.57197,12.591102,3.5396204,-0.47006974,13.087617,1508.0,64.95,22.280961160654645,182.14006876714657,132.4648581921711,7.747647435259353,0.0945514975468633,0.1035973448524272,0.0013483447256632,False,-14.331977403540044,10.833134690465172,-50.39525456275226,233.42180074488127,15.903957641178785,15.903957641178785,0.0,0.0,33923.0,-106.2197636,39.9605873,2018-06-19 20:12:38+00:00,2513.17,0.66,1.09,7.16,8.0,12.74,3.71,-0.43,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,55.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.9709965,0.0019999999,0.0019999999
581.913,-106.21974987534794,39.960624216240426,,-13.74275372210452,-18.07323527407965,8.800007849972653,-0.29362714,0.22252648,-0.8560509,0.93196464,-1.3481703,-3.0966797,7.777292,12.532358,3.5690343,-0.35710728,13.035549,1507.0,64.98,22.185900667692188,183.3959350750864,132.8202041534742,7.706298681738701,0.1532949744145391,0.0741834063300883,-0.1116141098317555,False,-14.471929710905137,11.678666383950272,-51.97094075605639,234.80121061832276,14.919665153860375,14.919665153860375,0.0,0.0,33963.0,-106.2197636,39.9605873,2018-06-19 20:12:38+00:00,2513.17,0.66,1.09,7.16,8.0,12.74,3.71,-0.43,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,55.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.9709965,0.0019999999,0.0019999999
581.951,-106.21974987534794,39.960624216240426,,-13.74275372210452,-18.07323527407965,8.800007849972653,-0.29362714,0.22252648,-0.8560509,0.93196464,-1.3481703,-3.0966797,7.777292,12.532358,3.5690343,-0.35710728,13.035549,1507.0,64.98,22.185900667692188,183.3959350750864,132.8202041534742,7.706298681738701,0.1532949744145391,0.0741834063300883,-0.1116141098317555,False,-14.471929710905137,11.678666383950272,-51.97094075605639,234.80121061832276,14.919665153860375,14.919665153860375,0.0,0.0,33963.0,-106.2197551,39.9606098,2018-06-19 20:12:38+00:00,2513.281,0.66,1.09,7.15,8.0,12.51,3.66,-0.44,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,55.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.97150755,0.0019999999,0.0019999999
