clock_offset,imu_longitude,imu_latitude,imu_rel_height,roll,pitch,yaw,accel_x,accel_y,accel_z,accel_composite,gyro_x,gyro_z,gyro_composite,vel_north,vel_east,vel_down,vel_composite,compass_interference,temperature,tilt_inclination,imu_pos_north,imu_pos_east,imu_pos_down,delta_vel_north,delta_vel_east,delta_vel_down,pos_error,total_gyro_z,total_gyro_x,total_gyro_y,dist_travelled,direction_travel_magnetic,direction_travel_true,imu_sensor_status,imu_filter_status,altitude_counter,gps_longitude,gps_latitude,gps_timestamp,gps_heightMSL,gps_hdop,gps_pdop,gps_speed_accuracy,num_satellites,gps_vel_north,gps_vel_east,gps_vel_down,control_mode,motor_state,battery_very_low,battery_level1,battery_level2,batter_go_home,batter_land,batter_go_home_time,batter_land_time,oa_emergency_brake,hover_point_uncertainty1,hover_point_uncertainty2,hover_point_uncertainty3,hover_point_uncertainty4,hover_point_uncertainty5,hover_point_uncertainty6,velocity_uncertainty1,velocity_uncertainty3,velocity_uncertainty4,velocity_uncertainty6
45.846,-106.21681556532464,39.95972436784266,10.369873234375063,11.880504961199756,-18.710920217805537,-166.11801791209425,-0.302664,-0.20343485,-0.9484936,1.0161847,2.37891,-2.1971111,3.4615824,-12.933705,-2.5864408,-0.11497593,13.190286,1496.0,64.94,21.737824774057188,-169.4077906955274,-31.58596304786986,-12.888918178035466,-0.0067887723870772,-0.0146204130981848,-0.143592569909749,True,-624.6502076173548,-547.5472111780011,-127.48773716125125,398.47951437346694,-168.67685007171414,-168.67685007171414,0.0,0.0,16579.0,-106.2168088,39.9597507,2018-06-19 20:09:11+00:00,2498.456,0.69,1.14,7.31,8.0,-12.94,-2.63,-0.13,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,52.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.11512782,0.0019999999,0.0019999999
45.934,-106.21681556532464,39.95972436784266,10.369873234375063,11.880504961199756,-18.710920217805537,-166.11801791209425,-0.302664,-0.20343485,-0.9484936,1.0161847,2.37891,-2.1971111,3.4615824,-12.933705,-2.5864408,-0.11497593,13.190286,1496.0,64.94,21.737824774057188,-169.4077906955274,-31.58596304786986,-12.888918178035466,-0.0067887723870772,-0.0146204130981848,-0.143592569909749,True,-624.6502076173548,-547.5472111780011,-127.48773716125125,398.47951437346694,-168.67685007171414,-168.67685007171414,0.0,0.0,16579.0,-106.2168088,39.9597507,2018-06-19 20:09:11+00:00,2498.456,0.69,1.14,7.31,8.0,-12.94,-2.63,-0.13,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,52.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.11512782,0.0019999999,0.0019999999
45.977,-106.21681858388244,39.95971260938269,10.867920109375063,12.016674464856106,-18.695596727035326,-166.085711891179,-0.28763202,-0.21185988,-0.899939,0.96824944,1.6476021,-0.015100161,3.0515914,-12.959619,-2.612789,-0.0867942,13.220662,1498.0,64.97,21.790374316451537,-170.75587451420802,-31.856650483710816,-12.899422933783582,0.0191244661383134,0.011727700915487,-0.1717743016106462,True,-624.7653819478412,-547.3375789233298,-127.29033164746778,399.81206691697946,-168.86812034830635,-168.86812034830635,0.0,0.0,16619.0,-106.2168088,39.9597507,2018-06-19 20:09:11+00:00,2498.456,0.69,1.14,7.31,8.0,-12.94,-2.63,-0.13,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,52.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.11512782,0.0019999999,0.0019999999
46.014,-106.21681858388244,39.95971260938269,10.867920109375063,12.016674464856106,-18.695596727035326,-166.085711891179,-0.28763202,-0.21185988,-0.899939,0.96824944,1.6476021,-0.015100161,3.0515914,-12.959619,-2.612789,-0.0867942,13.220662,1498.0,64.97,21.790374316451537,-170.75587451420802,-31.856650483710816,-12.899422933783582,0.0191244661383134,0.011727700915487,-0.1717743016106462,True,-624.7653819478412,-547.3375789233298,-127.29033164746778,399.81206691697946,-168.86812034830635,-168.86812034830635,0.0,0.0,16619.0,-106.2168149,39.9597274,2018-06-19 20:09:11+00:00,2498.477,0.66,1.09,7.3,8.0,-12.95,-2.6,-0.13,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,52.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.11543622,0.0019999999,0.0019999999
46.054,-106.21682144861413,39.959701393702645,11.605224796875063,12.074105354651053,-18.70884427818068,-166.10955741181198,-0.27787784,-0.22794147,-0.87425244,0.9452464,4.8897862,-0.37352756,6.425873,-12.977677,-2.5993216,-0.050353896,13.235524,1506.0,64.96,21.82874082573657,-172.1062476474101,-32.128008532603396,-12.906563273364736,0.6586816547347816,0.164895139267803,-0.2082146032971715,True,-624.7856150681313,-546.997222951589,-126.94042025277868,401.0828699654052,-168.92274092700927,-168.92274092700927,0.0,0.0,16659.0,-106.2168149,39.9597274,2018-06-19 20:09:11+00:00,2498.477,0.66,1.09,7.3,8.0,-12.95,-2.6,-0.13,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,52.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.11543622,0.0019999999,0.0019999999
46.145,-106.21682144861413,39.959701393702645,11.605224796875063,12.074105354651053,-18.70884427818068,-166.10955741181198,-0.27787784,-0.22794147,-0.87425244,0.9452464,4.8897862,-0.37352756,6.425873,-12.977677,-2.5993216,-0.050353896,13.235524,1506.0,64.96,21.82874082573657,-172.1062476474101,-32.128008532603396,-12.906563273364736,0.6586816547347816,0.164895139267803,-0.2082146032971715,True,-624.7856150681313,-546.997222951589,-126.94042025277868,401.0828699654052,-168.92274092700927,-168.92274092700927,0.0,0.0,16659.0,-106.2168149,39.9597274,2018-06-19 20:09:11+00:00,2498.477,0.66,1.09,7.3,8.0,-12.95,-2.6,-0.13,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,52.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.11543622,0.0019999999,0.0019999999
46.185,-106.21682467301822,39.959689220862295,12.069824406250063,12.45722576123172,-18.303353925832287,-166.0171094060015,-0.30628636,-0.20784286,-0.91701174,0.98889863,-7.9704704,-0.8437701,20.594471,-12.984017,-2.5658891,0.016913347,13.235134,1500.0,64.96,21.691088179187428,-173.45868334329066,-32.397082467712586,-12.908305308796184,0.6650216815902503,0.1314626555947073,-0.0505136595072865,True,-624.8490283700515,-547.1577065912327,-125.7358516267106,402.4640449085247,-168.52304331924148,-168.52304331924148,0.0,0.0,16699.0,-106.2168149,39.9597274,2018-06-19 20:09:11+00:00,2498.477,0.66,1.09,7.3,8.0,-12.95,-2.6,-0.13,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,52.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.11543622,0.0019999999,0.0019999999
46.222,-106.21682467301822,39.959689220862295,12.069824406250063,12.45722576123172,-18.303353925832287,-166.0171094060015,-0.30628636,-0.20784286,-0.91701174,0.98889863,-7.9704704,-0.8437701,20.594471,-12.984017,-2.5658891,0.016913347,13.235134,1500.0,64.96,21.691088179187428,-173.45868334329066,-32.397082467712586,-12.908305308796184,0.6650216815902503,0.1314626555947073,-0.0505136595072865,True,-624.8490283700515,-547.1577065912327,-125.7358516267106,402.4640449085247,-168.52304331924148,-168.52304331924148,0.0,0.0,16699.0,-106.216821,39.959704,2018-06-19 20:09:11+00:00,2498.499,0.66,1.09,7.3,8.0,-12.99,-2.62,-0.12,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,52.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.11497055,0.0019999999,0.0019999999
46.263,-106.21682769238043,39.95967762634104,10.754150578125063,11.913349574769772,-17.371360694214605,-166.25291540037202,-0.3188714,-0.21764234,-1.0141242,1.0851244,-0.88228947,0.47697774,4.5094643,-12.981972,-2.5599532,-0.038306233,13.232022,1501.0,64.98,20.67280105580755,-174.81213516838693,-32.664261993606466,-12.909420392066364,0.6629760501815589,0.1255267482308157,0.0047059199807524,True,-624.8681470631522,-547.6191480556274,-124.97618030772554,403.7787294288536,-168.7117995129583,-168.7117995129583,0.0,0.0,16739.0,-106.216821,39.959704,2018-06-19 20:09:11+00:00,2498.499,0.66,1.09,7.3,8.0,-12.99,-2.62,-0.12,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,52.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.11497055,0.0019999999,0.0019999999
46.351,-106.21682769238043,39.95967762634104,10.754150578125063,11.913349574769772,-17.371360694214605,-166.25291540037202,-0.3188714,-0.21764234,-1.0141242,1.0851244,-0.88228947,0.47697774,4.5094643,-12.981972,-2.5599532,-0.038306233,13.232022,1501.0,64.98,20.67280105580755,-174.81213516838693,-32.664261993606466,-12.909420392066364,0.6629760501815589,0.1255267482308157,0.0047059199807524,True,-624.8681470631522,-547.6191480556274,-124.97618030772554,403.7787294288536,-168.7117995129583,-168.7117995129583,0.0,0.0,16739.0,-106.216821,39.959704,2018-06-19 20:09:11+00:00,2498.499,0.66,1.09,7.3,8.0,-12.99,-2.62,-0.12,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,52.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.11497055,0.0019999999,0.0019999999
46.393,-106.21683080755996,39.959665568872694,10.153076359375063,12.19919559174159,-18.406184257559993,-166.20445411052867,-0.30296108,-0.236143,-0.9180996,0.9952164,5.3427396,2.2795346,9.77749,-12.989894,-2.5680594,-0.052223563,13.241412,1491.0,64.97,21.644971816433245,-176.16549700323162,-32.93147639827291,-12.914137787886046,0.2487892714237052,0.0167672545041415,0.0186232506332278,True,-624.7245086117272,-547.3867195104724,-125.61511236655332,405.14549561593094,-168.7984820097924,-168.7984820097924,0.0,0.0,16779.0,-106.216821,39.959704,2018-06-19 20:09:11+00:00,2498.499,0.66,1.09,7.3,8.0,-12.99,-2.62,-0.12,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,52.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.11497055,0.0019999999,0.0019999999
46.43,-106.21683080755996,39.959665568872694,10.153076359375063,12.19919559174159,-18.406184257559993,-166.20445411052867,-0.30296108,-0.236143,-0.9180996,0.9952164,5.3427396,2.2795346,9.77749,-12.989894,-2.5680594,-0.052223563,13.241412,1491.0,64.97,21.644971816433245,-176.16549700323162,-32.93147639827291,-12.914137787886046,0.2487892714237052,0.0167672545041415,0.0186232506332278,True,-624.7245086117272,-547.3867195104724,-125.61511236655332,405.14549561593094,-168.7984820097924,-168.7984820097924,0.0,0.0,16779.0,-106.2168271,39.9596806,2018-06-19 20:09:11+00:00,2498.518,0.66,1.09,7.29,8.0,-12.99,-2.57,-0.11,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,52.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.115170605,0.0019999999,0.0019999999
46.471,-106.2168337590367,39.959654112964586,12.302490421875063,12.980716149274825,-18.785011792560944,-165.65889727564834,-0.28934926,-0.21234748,-0.877212,0.947795,7.3896875,7.732398,10.704517,-12.991901,-2.5613065,-0.0027850978,13.241971,1492.0,64.97,22.337174923642657,-177.51897980950093,-33.198683051934474,-12.917003381890266,0.2507967558597404,0.0100142866696688,-0.0089279329390599,True,-624.2029519415681,-546.7234427436817,-126.00216686395488,406.4439353990301,-168.82903884284784,-168.82903884284784,0.0,0.0,16819.0,-106.2168271,39.9596806,2018-06-19 20:09:11+00:00,2498.518,0.66,1.09,7.29,8.0,-12.99,-2.57,-0.11,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,53.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.115170605,0.0019999999,0.0019999999
46.561,-106.2168337590367,39.959654112964586,12.302490421875063,12.980716149274825,-18.785011792560944,-165.65889727564834,-0.28934926,-0.21234748,-0.877212,0.947795,7.3896875,7.732398,10.704517,-12.991901,-2.5613065,-0.0027850978,13.241971,1492.0,64.97,22.337174923642657,-177.51897980950093,-33.198683051934474,-12.917003381890266,0.2507967558597404,0.0100142866696688,-0.0089279329390599,True,-624.2029519415681,-546.7234427436817,-126.00216686395488,406.4439353990301,-168.82903884284784,-168.82903884284784,0.0,0.0,16819.0,-106.2168271,39.9596806,2018-06-19 20:09:11+00:00,2498.518,0.66,1.09,7.29,8.0,-12.99,-2.57,-0.11,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,53.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.115170605,0.0019999999,0.0019999999
46.602,-106.21683675439992,39.9596424105752,12.571533390625063,12.781862894561066,-18.2645854344464,-164.91041889415442,-0.30099285,-0.21629024,-0.9694032,1.0378443,-7.40042,1.6312456,10.991718,-12.984709,-2.559819,0.012256907,13.2346325,1501.0,64.94,21.825335773419244,-178.87139976108233,-33.46530414672814,-12.916510251183707,0.2436041441654044,0.0085267931546542,-0.0239699380458666,True,-623.7154526721441,-546.7240015175523,-125.56500292813342,407.7699890643664,-168.89990831271797,-168.89990831271797,0.0,0.0,16859.0,-106.2168271,39.9596806,2018-06-19 20:09:11+00:00,2498.518,0.66,1.09,7.29,8.0,-12.99,-2.57,-0.11,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,53.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.115170605,0.0019999999,0.0019999999
46.639,-106.21683675439992,39.9596424105752,12.571533390625063,12.781862894561066,-18.2645854344464,-164.91041889415442,-0.30099285,-0.21629024,-0.9694032,1.0378443,-7.40042,1.6312456,10.991718,-12.984709,-2.559819,0.012256907,13.2346325,1501.0,64.94,21.825335773419244,-178.87139976108233,-33.46530414672814,-12.916510251183707,0.2436041441654044,0.0085267931546542,-0.0239699380458666,True,-623.7154526721441,-546.7240015175523,-125.56500292813342,407.7699890643664,-168.89990831271797,-168.89990831271797,0.0,0.0,16859.0,-106.2168331,39.9596572,2018-06-19 20:09:11+00:00,2498.517,0.66,1.09,7.28,8.0,-13.01,-2.59,-0.08,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,53.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.105825946,0.0019999999,0.0019999999
46.679,-106.21683951093492,39.95963175059841,12.264404484375063,12.641533567706292,-18.420780912579826,-164.90969498989202,-0.30261883,-0.21048562,-0.8957411,0.968625,4.730987,1.3525302,11.183294,-12.991577,-2.5695643,-0.027375534,13.243281,1497.0,64.94,21.877350890102413,-180.2245955646133,-33.73251170705405,-12.917297833461545,0.958231458440423,0.1958241614657661,0.0156625034301207,True,-623.560017327205,-546.8630616472694,-125.67339947066849,408.97838352786425,-168.7889117446685,-168.7889117446685,0.0,0.0,16899.0,-106.2168331,39.9596572,2018-06-19 20:09:11+00:00,2498.517,0.66,1.09,7.28,8.0,-13.01,-2.59,-0.08,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,53.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.105825946,0.0019999999,0.0019999999
46.768,-106.21683951093492,39.95963175059841,12.264404484375063,12.641533567706292,-18.420780912579826,-164.90969498989202,-0.30261883,-0.21048562,-0.8957411,0.968625,4.730987,1.3525302,11.183294,-12.991577,-2.5695643,-0.027375534,13.243281,1497.0,64.94,21.877350890102413,-180.2245955646133,-33.73251170705405,-12.917297833461545,0.958231458440423,0.1958241614657661,0.0156625034301207,True,-623.560017327205,-546.8630616472694,-125.67339947066849,408.97838352786425,-168.7889117446685,-168.7889117446685,0.0,0.0,16899.0,-106.2168331,39.9596572,2018-06-19 20:09:11+00:00,2498.517,0.66,1.09,7.28,8.0,-13.01,-2.59,-0.08,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,53.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.105825946,0.0019999999,0.0019999999
46.81,-106.21684259755696,39.95961986811614,12.091797062500063,12.73534267078365,-18.49243309343619,-164.8972572921529,-0.30949193,-0.2144997,-0.9701839,1.0406979,-2.4239943,1.2133254,5.5881925,-12.997014,-2.583437,0.017424375,13.251295,1499.0,64.98,21.98159293436722,-181.57763928340069,-34.00079235378869,-12.917815920554586,0.963668355718255,0.2096967849093696,-0.0924390261178837,True,-623.4264312160102,-546.7429527097595,-125.94183200022434,410.3255907471127,-168.73926411211636,-168.73926411211636,0.0,0.0,16939.0,-106.2168331,39.9596572,2018-06-19 20:09:11+00:00,2498.517,0.66,1.09,7.28,8.0,-13.01,-2.59,-0.08,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,53.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.105825946,0.0019999999,0.0019999999
46.847,-106.21684259755696,39.95961986811614,12.091797062500063,12.73534267078365,-18.49243309343619,-164.8972572921529,-0.30949193,-0.2144997,-0.9701839,1.0406979,-2.4239943,1.2133254,5.5881925,-12.997014,-2.583437,0.017424375,13.251295,1499.0,64.98,21.98159293436722,-181.57763928340069,-34.00079235378869,-12.917815920554586,0.963668355718255,0.2096967849093696,-0.0924390261178837,True,-623.4264312160102,-546.7429527097595,-125.94183200022434,410.3255907471127,-168.73926411211636,-168.73926411211636,0.0,0.0,16939.0,-106.2168392,39.9596338,2018-06-19 20:09:12+00:00,2498.501,0.66,1.09,7.27,8.0,-13.01,-2.58,-0.05,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,53.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.10588186,0.0019999999,0.0019999999
46.888,-106.21684554376016,39.95960856280654,11.842529484375063,12.512442351354762,-18.10151448692634,-165.03982686504355,-0.29371133,-0.23113029,-0.99778336,1.0654854,-0.57744163,-3.3713012,3.584401,-13.010341,-2.5981016,-0.020613996,13.267235,1499.0,64.9,21.55871807069024,-182.9336440919644,-34.27095405627549,-12.917982225129816,0.976995000615716,0.2243614348727485,-0.0544006549870596,True,-623.5389465249135,-546.8994454250853,-125.74292662106036,411.60751803531616,-168.7037364078178,-168.7037364078178,0.0,0.0,16979.0,-106.2168392,39.9596338,2018-06-19 20:09:12+00:00,2498.501,0.66,1.09,7.27,8.0,-13.01,-2.58,-0.05,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,53.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.10588186,0.0019999999,0.0019999999
46.978,-106.21684554376016,39.95960856280654,11.842529484375063,12.512442351354762,-18.10151448692634,-165.03982686504355,-0.29371133,-0.23113029,-0.99778336,1.0654854,-0.57744163,-3.3713012,3.584401,-13.010341,-2.5981016,-0.020613996,13.267235,1499.0,64.9,21.55871807069024,-182.9336440919644,-34.27095405627549,-12.917982225129816,0.976995000615716,0.2243614348727485,-0.0544006549870596,True,-623.5389465249135,-546.8994454250853,-125.74292662106036,411.60751803531616,-168.7037364078178,-168.7037364078178,0.0,0.0,16979.0,-106.2168392,39.9596338,2018-06-19 20:09:12+00:00,2498.501,0.66,1.09,7.27,8.0,-13.01,-2.58,-0.05,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,53.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.10588186,0.0019999999,0.0019999999
47.018,-106.21684865026964,39.9595965671409,12.183349796875063,13.133033561904652,-18.57870936777213,-164.72419176930632,-0.29746082,-0.21615663,-0.83097595,0.9086956,16.130308,6.2309246,18.816637,-13.029599,-2.6074767,-0.03090636,13.287978,1507.0,64.96,22.25260014503441,-184.2889638388508,-34.5418925888989,-12.920663742729529,0.5104888638015801,0.1148324991285099,-0.0441082907026634,True,-623.390109618067,-546.0899540357025,-126.18490075026985,412.9673996293234,-168.77276519179648,-168.77276519179648,0.0,0.0,17019.0,-106.2168392,39.9596338,2018-06-19 20:09:12+00:00,2498.501,0.66,1.09,7.27,8.0,-13.01,-2.58,-0.05,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,53.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.10588186,0.0019999999,0.0019999999
47.055,-106.21684865026964,39.9595965671409,12.183349796875063,13.133033561904652,-18.57870936777213,-164.72419176930632,-0.29746082,-0.21615663,-0.83097595,0.9086956,16.130308,6.2309246,18.816637,-13.029599,-2.6074767,-0.03090636,13.287978,1507.0,64.96,22.25260014503441,-184.2889638388508,-34.5418925888989,-12.920663742729529,0.5104888638015801,0.1148324991285099,-0.0441082907026634,True,-623.390109618067,-546.0899540357025,-126.18490075026985,412.9673996293234,-168.77276519179648,-168.77276519179648,0.0,0.0,17019.0,-106.2168453,39.9596103,2018-06-19 20:09:12+00:00,2498.493,0.66,1.09,7.26,8.0,-13.02,-2.6,-0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,53.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.101152584,0.0019999999,0.0019999999
47.096,-106.21685165984458,39.95958509549551,11.475097843750063,13.103550806675416,-18.36167061315892,-164.25133224007692,-0.2985071,-0.23708211,-0.94334507,1.0174549,-1.8431641,-0.47947106,13.37293,-13.022607,-2.5990927,0.027846847,13.27947,1498.0,64.95,22.067639462083235,-185.6457170616989,-34.81304159823046,-12.920823076848604,0.5034965237136895,0.1064485097944034,-0.173926331154866,True,-623.0905839991459,-545.3459046171613,-125.88197502619931,414.2685233979916,-168.6300347286108,-168.6300347286108,0.0,0.0,17059.0,-106.2168453,39.9596103,2018-06-19 20:09:12+00:00,2498.493,0.66,1.09,7.26,8.0,-13.02,-2.6,-0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,54.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.101152584,0.0019999999,0.0019999999
47.184,-106.21685165984458,39.95958509549551,11.475097843750063,13.103550806675416,-18.36167061315892,-164.25133224007692,-0.2985071,-0.23708211,-0.94334507,1.0174549,-1.8431641,-0.47947106,13.37293,-13.022607,-2.5990927,0.027846847,13.27947,1498.0,64.95,22.067639462083235,-185.6457170616989,-34.81304159823046,-12.920823076848604,0.5034965237136895,0.1064485097944034,-0.173926331154866,True,-623.0905839991459,-545.3459046171613,-125.88197502619931,414.2685233979916,-168.6300347286108,-168.6300347286108,0.0,0.0,17059.0,-106.2168453,39.9596103,2018-06-19 20:09:12+00:00,2498.493,0.66,1.09,7.26,8.0,-13.02,-2.6,-0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,54.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.101152584,0.0019999999,0.0019999999
47.227,-106.21685482516727,39.95957306387383,11.213134953125063,12.981604429871192,-17.609927354029793,-164.297275456772,-0.28394112,-0.20051992,-1.0141556,1.0720739,0.5686348,-0.5475018,5.786764,-13.029895,-2.6342642,-3.0484167e-05,13.293513,1500.0,65.0,21.41966797474214,-187.00288321053745,-35.085665509308434,-12.919374025002464,0.510784502839666,0.1416200185834659,-0.1460490002584214,True,-623.1440826158508,-545.4122993155872,-124.89379806887354,415.6333088741649,-168.59902806187472,-168.59902806187472,0.0,0.0,17099.0,-106.2168453,39.9596103,2018-06-19 20:09:12+00:00,2498.493,0.66,1.09,7.26,8.0,-13.02,-2.6,-0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,54.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.101152584,0.0019999999,0.0019999999
47.264,-106.21685482516727,39.95957306387383,11.213134953125063,12.981604429871192,-17.609927354029793,-164.297275456772,-0.28394112,-0.20051992,-1.0141556,1.0720739,0.5686348,-0.5475018,5.786764,-13.029895,-2.6342642,-3.0484167e-05,13.293513,1500.0,65.0,21.41966797474214,-187.00288321053745,-35.085665509308434,-12.919374025002464,0.510784502839666,0.1416200185834659,-0.1460490002584214,True,-623.1440826158508,-545.4122993155872,-124.89379806887354,415.6333088741649,-168.59902806187472,-168.59902806187472,0.0,0.0,17099.0,-106.2168515,39.9595868,2018-06-19 20:09:12+00:00,2498.471,0.66,1.09,7.26,8.0,-13.04,-2.64,0.0,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,54.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.10015383,0.0019999999,0.0019999999
47.304,-106.2168578800141,39.95956161474005,10.557373234375063,12.981169032155943,-17.91465297613198,-164.2980289351314,-0.29812273,-0.19888385,-0.94147825,1.0073794,-1.6163504,-0.27604574,2.186317,-13.029074,-2.6725845,-0.027048519,13.300384,1500.0,64.94,21.655400064262693,-188.3607838693781,-35.362198842598424,-12.920785078399213,0.5946074473487748,0.1557724295523752,-0.1190309655441473,True,-623.1869966608987,-545.4668944814305,-124.5197213346766,416.9327463343467,-168.44147613498816,-168.44147613498816,0.0,0.0,17139.0,-106.2168515,39.9595868,2018-06-19 20:09:12+00:00,2498.471,0.66,1.09,7.26,8.0,-13.04,-2.64,0.0,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,54.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.10015383,0.0019999999,0.0019999999
47.395,-106.2168578800141,39.95956161474005,10.557373234375063,12.981169032155943,-17.91465297613198,-164.2980289351314,-0.29812273,-0.19888385,-0.94147825,1.0073794,-1.6163504,-0.27604574,2.186317,-13.029074,-2.6725845,-0.027048519,13.300384,1500.0,64.94,21.655400064262693,-188.3607838693781,-35.362198842598424,-12.920785078399213,0.5946074473487748,0.1557724295523752,-0.1190309655441473,True,-623.1869966608987,-545.4668944814305,-124.5197213346766,416.9327463343467,-168.44147613498816,-168.44147613498816,0.0,0.0,17139.0,-106.2168515,39.9595868,2018-06-19 20:09:12+00:00,2498.471,0.66,1.09,7.26,8.0,-13.04,-2.64,0.0,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,54.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.10015383,0.0019999999,0.0019999999
47.435,-106.21686112381404,39.95954953976267,11.009765812500063,12.76341330597777,-18.13217425493362,-164.25862592761064,-0.30300927,-0.18909381,-0.9401717,1.0057305,-12.164045,1.3218762,12.237383,-13.013555,-2.6952996,0.037351266,13.289794,1505.0,65.01,21.711662412105063,-189.7166409207632,-35.64166693266814,-12.920248686620148,0.5790883051978959,0.1784875212576975,0.170440942242548,True,-623.1325476035503,-546.1843430636775,-124.4337417625258,418.3035912638288,-168.36481098629014,-168.36481098629014,0.0,0.0,17179.0,-106.2168515,39.9595868,2018-06-19 20:09:12+00:00,2498.471,0.66,1.09,7.26,8.0,-13.04,-2.64,0.0,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,54.0,4.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.10015383,0.0019999999,0.0019999999
