clock_offset,imu_longitude,imu_latitude,imu_rel_height,roll,pitch,yaw,vel_north,vel_east,vel_down,vel_composite,vel_horizontal,yaw_UnWrapped,yaw360,imu_pos_north,imu_pos_east,imu_pos_down,imu_calc_height,imu_calc_lat,imu_calc_long,dist_travelled,gps_longitude,gps_latitude,gps_timestamp,gps_heightMSL,gps_vel_north,gps_vel_east,gps_vel_down,control_mode,motor_state
511.072,-106.2212872514131,39.9589672822901,,-10.070863525411152,4.072896726689926,40.696655130494335,-0.037614167,0.16429627,-0.036276113,0.17240663,0.1685469953830607,40.696655130494335,40.69665513049432,-0.0162689509907068,0.0299398904426766,-0.0307016854364405,0.0307016854364405,39.95896730064817,-106.22128718043685,0.0403492408676961,-106.2212876,39.9589673,2018-06-19 20:11:27+00:00,2521.45,-0.04,0.01,0.02,GPS_Atti,1.0
511.113,-106.2212870665715,39.958967198496886,,-10.284886033160578,4.223238719877622,40.8122041714083,-0.0050719306,0.183162,0.025135756,0.18494822,0.1832322050818222,40.8122041714083,40.812204171408325,-0.0184040374626874,0.0473191662522936,-0.031258907307631,0.031258907307631,39.958967281446874,-106.22128697652992,0.0586525709816115,-106.2212876,39.9589673,2018-06-19 20:11:27+00:00,2521.45,-0.04,0.01,0.02,GPS_Atti,1.0
511.154,-106.2212870665715,39.958967198496886,,-10.284886033160578,4.223238719877622,40.8122041714083,-0.0050719306,0.183162,0.025135756,0.18494822,0.1832322050818222,40.8122041714083,40.812204171408325,-0.0184040374626874,0.0473191662522936,-0.031258907307631,0.031258907307631,39.958967281446874,-106.22128697652992,0.0586525709816115,-106.2212874,39.9589672,2018-06-19 20:11:27+00:00,2521.457,-0.02,0.12,0.02,GPS_Atti,1.0
511.187,-106.2212868745794,39.958967122415984,,-10.257068934594953,4.779083982292803,40.9076860153546,-0.0047092997,0.19256544,0.025282145,0.1942751,0.1926230175162601,40.9076860153546,40.907686015354614,-0.0188931288246863,0.0661066851258169,-0.028737858440138,0.028737858440138,39.95896727704835,-106.22128675610044,0.0770737837814087,-106.2212874,39.9589672,2018-06-19 20:11:27+00:00,2521.457,-0.02,0.12,0.02,GPS_Atti,1.0
511.274,-106.2212868745794,39.958967122415984,,-10.257068934594953,4.779083982292803,40.9076860153546,-0.0047092997,0.19256544,0.025282145,0.1942751,0.1926230175162601,40.9076860153546,40.907686015354614,-0.0188931288246863,0.0661066851258169,-0.028737858440138,0.028737858440138,39.95896727704835,-106.22128675610044,0.0770737837814087,-106.2212874,39.9589672,2018-06-19 20:11:27+00:00,2521.457,-0.02,0.12,0.02,GPS_Atti,1.0
511.313,-106.22128667043133,39.9589671322127,,-10.453545281155703,5.092636216427534,40.93379273795082,-0.0115425605,0.19949064,0.017797247,0.20061527,0.1998242824488346,40.93379273795082,40.9337927379508,-0.019705523447044,0.0857047031709612,-0.0265844147555185,0.0265844147555185,39.95896726974232,-106.22128652616156,0.0945076800442341,-106.2212874,39.9589672,2018-06-19 20:11:27+00:00,2521.457,-0.02,0.12,0.02,GPS_Atti,1.0
511.354,-106.22128667043133,39.9589671322127,,-10.453545281155703,5.092636216427534,40.93379273795082,-0.0115425605,0.19949064,0.017797247,0.20061527,0.1998242824488346,40.93379273795082,40.9337927379508,-0.019705523447044,0.0857047031709612,-0.0265844147555185,0.0265844147555185,39.95896726974232,-106.22128652616156,0.0945076800442341,-106.2212871,39.9589673,2018-06-19 20:11:27+00:00,2521.439,0.0,0.15,0.04,GPS_Atti,1.0
511.387,-106.22128649881826,39.95896712429195,,-10.993438667558308,4.6669857169146916,41.002413747723736,-0.021569924,0.19827244,-0.004545644,0.19949408,0.1994422799227686,41.002413747723736,41.00241374772372,-0.0213602382335693,0.1055819319540773,-0.0259221985891713,0.0259221985891713,39.95896725486111,-106.22128629294674,0.1091609991513839,-106.2212871,39.9589673,2018-06-19 20:11:27+00:00,2521.439,0.0,0.15,0.04,GPS_Atti,1.0
511.472,-106.22128649881826,39.95896712429195,,-10.993438667558308,4.6669857169146916,41.002413747723736,-0.021569924,0.19827244,-0.004545644,0.19949408,0.1994422799227686,41.002413747723736,41.00241374772372,-0.0213602382335693,0.1055819319540773,-0.0259221985891713,0.0259221985891713,39.95896725486111,-106.22128629294674,0.1091609991513839,-106.2212871,39.9589673,2018-06-19 20:11:27+00:00,2521.439,0.0,0.15,0.04,GPS_Atti,1.0
511.513,-106.22128629931808,39.95896709656932,,-11.082404660547477,4.972447980815692,40.997058583093725,-0.025228977,0.17893736,-0.00965571,0.18096496,0.1807071737453499,40.997058583093725,40.99705858309375,-0.0237003261341044,0.124443572982102,-0.0266323096400356,0.0266323096400356,39.95896723381619,-106.2212860716476,0.1264418502811775,-106.2212871,39.9589673,2018-06-19 20:11:27+00:00,2521.439,0.0,0.15,0.04,GPS_Atti,1.0
511.554,-106.22128629931808,39.95896709656932,,-11.082404660547477,4.972447980815692,40.997058583093725,-0.025228977,0.17893736,-0.00965571,0.18096496,0.1807071737453499,40.997058583093725,40.99705858309375,-0.0237003261341044,0.124443572982102,-0.0266323096400356,0.0266323096400356,39.95896723381619,-106.2212860716476,0.1264418502811775,-106.2212867,39.9589673,2018-06-19 20:11:28+00:00,2521.426,-0.02,0.16,0.05,GPS_Atti,1.0
511.587,-106.22128611519152,39.95896706655384,,-11.171523627606549,5.373972610456301,41.05737032764869,-0.038876366,0.17510013,0.031583697,0.18212347,0.1793639545828056,41.05737032764869,41.0573703276487,-0.0269057889217663,0.1421465280921552,-0.0255358434064305,0.0255358434064305,39.958967204988774,-106.22128586394304,0.1424861984889275,-106.2212867,39.9589673,2018-06-19 20:11:28+00:00,2521.426,-0.02,0.16,0.05,GPS_Atti,1.0
511.674,-106.22128611519152,39.95896706655384,,-11.171523627606549,5.373972610456301,41.05737032764869,-0.038876366,0.17510013,0.031583697,0.18212347,0.1793639545828056,41.05737032764869,41.0573703276487,-0.0269057889217663,0.1421465280921552,-0.0255358434064305,0.0255358434064305,39.958967204988774,-106.22128586394304,0.1424861984889275,-106.2212867,39.9589673,2018-06-19 20:11:28+00:00,2521.426,-0.02,0.16,0.05,GPS_Atti,1.0
511.713,-106.22128594858384,39.95896707530835,,-11.35858499805891,4.997816750782357,40.91903712136967,-0.06407791,0.14621156,-0.02074271,0.16097845,0.1596364623082708,40.91903712136967,40.91903712136968,-0.0320538167223105,0.1582130935258305,-0.0249937610261667,0.0249937610261667,39.95896715869144,-106.22128567543784,0.1567197364456852,-106.2212867,39.9589673,2018-06-19 20:11:28+00:00,2521.426,-0.02,0.16,0.05,GPS_Atti,1.0
511.751,-106.22128594858384,39.95896707530835,,-11.35858499805891,4.997816750782357,40.91903712136967,-0.06407791,0.14621156,-0.02074271,0.16097845,0.1596364623082708,40.91903712136967,40.91903712136968,-0.0320538167223105,0.1582130935258305,-0.0249937610261667,0.0249937610261667,39.95896715869144,-106.22128567543784,0.1567197364456852,-106.2212864,39.9589672,2018-06-19 20:11:28+00:00,2521.402,-0.04,0.15,0.06,GPS_Atti,1.0
511.787,-106.2212858967424,39.95896714492759,,-12.087029714144949,4.9325097096156405,40.92074506997218,-0.07788733,0.124692425,-0.029957395,0.15004027,0.1470191729872887,40.92074506997218,40.92074506997216,-0.0391503453877533,0.1717549860759959,-0.0275281474147277,0.0275281474147277,39.95896709487083,-106.22128551655403,0.1656332735052971,-106.2212864,39.9589672,2018-06-19 20:11:28+00:00,2521.402,-0.04,0.15,0.06,GPS_Atti,1.0
511.872,-106.2212858967424,39.95896714492759,,-12.087029714144949,4.9325097096156405,40.92074506997218,-0.07788733,0.124692425,-0.029957395,0.15004027,0.1470191729872887,40.92074506997218,40.92074506997216,-0.0391503453877533,0.1717549860759959,-0.0275281474147277,0.0275281474147277,39.95896709487083,-106.22128551655403,0.1656332735052971,-106.2212864,39.9589672,2018-06-19 20:11:28+00:00,2521.402,-0.04,0.15,0.06,GPS_Atti,1.0
511.913,-106.22128576767506,39.958967108450445,,-11.87615707994731,4.230918277881578,40.8600485814194,-0.082435705,0.094557606,0.008779567,0.1257532,0.1254463496823686,40.8600485814194,40.86004858141939,-0.0471669862171495,0.1827181567147704,-0.0285871034599267,0.0285871034599267,39.95896702277543,-106.22128538792576,0.1773578098876121,-106.2212864,39.9589672,2018-06-19 20:11:28+00:00,2521.402,-0.04,0.15,0.06,GPS_Atti,1.0
514.154,-106.22128576767506,39.958967108450445,,-11.87615707994731,4.230918277881578,40.8600485814194,-0.082435705,0.094557606,0.008779567,0.1257532,0.1254463496823686,40.8600485814194,40.86004858141939,-0.0471669862171495,0.1827181567147704,-0.0285871034599267,0.0285871034599267,39.95896702277543,-106.22128538792576,0.1773578098876121,-106.2212862,39.9589671,2018-06-19 20:11:28+00:00,2521.383,-0.05,0.11,0.07,GPS_Atti,1.0
514.187,-106.22128650096342,39.95896920265548,,-7.836405484319732,6.712266482818656,41.260762206618885,0.16453207,-0.046750028,0.01908134,0.17210595,0.1710449190436517,41.260762206618885,41.26076220661889,0.0472458328059417,0.2376980385890306,0.0034536186093419,-0.0034536186093419,39.958967871850305,-106.22128474285984,0.4184641097079897,-106.2212862,39.9589671,2018-06-19 20:11:28+00:00,2521.383,-0.05,0.11,0.07,GPS_Atti,1.0
514.272,-106.22128650096342,39.95896920265548,,-7.836405484319732,6.712266482818656,41.260762206618885,0.16453207,-0.046750028,0.01908134,0.17210595,0.1710449190436517,41.260762206618885,41.26076220661889,0.0472458328059417,0.2376980385890306,0.0034536186093419,-0.0034536186093419,39.958967871850305,-106.22128474285984,0.4184641097079897,-106.2212862,39.9589671,2018-06-19 20:11:28+00:00,2521.383,-0.05,0.11,0.07,GPS_Atti,1.0
514.313,-106.2212866765093,39.9589694921798,,-7.071463700428058,6.292194242050885,41.17064309424938,0.18950722,-0.059225723,0.02389276,0.19997884,0.1985463969983739,41.17064309424938,41.170643094249385,0.0649434751177011,0.2324005446966452,0.0056017989990095,-0.0056017989990095,39.95896803100903,-106.22128480501408,0.4539647051361816,-106.2212862,39.9589671,2018-06-19 20:11:28+00:00,2521.383,-0.05,0.11,0.07,GPS_Atti,1.0
514.354,-106.2212866765093,39.9589694921798,,-7.071463700428058,6.292194242050885,41.17064309424938,0.18950722,-0.059225723,0.02389276,0.19997884,0.1985463969983739,41.17064309424938,41.170643094249385,0.0649434751177011,0.2324005446966452,0.0056017989990095,-0.0056017989990095,39.95896803100903,-106.22128480501408,0.4539647051361816,-106.2212867,39.9589693,2018-06-19 20:11:30+00:00,2521.086,0.18,-0.08,0.08,GPS_Atti,1.0
514.387,-106.22128673907656,39.95896967539929,,-6.482289621808443,6.812623256625514,41.11608054892791,0.1847386,-0.05540077,-0.010993823,0.19317986,0.1928667864741054,41.11608054892791,41.116080548927926,0.0836511978087344,0.2266706192805827,0.0062465883846698,-0.0062465883846698,39.95896819925162,-106.22128487224192,0.4750241439625996,-106.2212867,39.9589693,2018-06-19 20:11:30+00:00,2521.086,0.18,-0.08,0.08,GPS_Atti,1.0
514.472,-106.22128673907656,39.95896967539929,,-6.482289621808443,6.812623256625514,41.11608054892791,0.1847386,-0.05540077,-0.010993823,0.19317986,0.1928667864741054,41.11608054892791,41.116080548927926,0.0836511978087344,0.2266706192805827,0.0062465883846698,-0.0062465883846698,39.95896819925162,-106.22128487224192,0.4750241439625996,-106.2212867,39.9589693,2018-06-19 20:11:30+00:00,2521.086,0.18,-0.08,0.08,GPS_Atti,1.0
514.513,-106.22128682559814,39.9589698490305,,-6.190354459677121,6.329642778844105,40.9769661173196,0.1752839,-0.057156295,-0.00622819,0.18447243,0.184367254870396,40.9769661173196,40.97696611731959,0.1016589150254674,0.2210407050620801,0.0053851723739626,-0.0053851723739626,39.95896836119891,-106.22128493829636,0.4956914591347172,-106.2212867,39.9589693,2018-06-19 20:11:30+00:00,2521.086,0.18,-0.08,0.08,GPS_Atti,1.0
514.554,-106.22128682559814,39.9589698490305,,-6.190354459677121,6.329642778844105,40.9769661173196,0.1752839,-0.057156295,-0.00622819,0.18447243,0.184367254870396,40.9769661173196,40.97696611731959,0.1016589150254674,0.2210407050620801,0.0053851723739626,-0.0053851723739626,39.95896836119891,-106.22128493829636,0.4956914591347172,-106.2212869,39.9589696,2018-06-19 20:11:31+00:00,2521.09,0.17,-0.07,0.05,GPS_Atti,1.0
514.587,-106.22128688959552,39.958970008904615,,-6.114536770082356,6.862630744230422,40.898736288023294,0.17166416,-0.035385624,-0.034461133,0.17862894,0.1752732937962908,40.898736288023294,40.898736288023315,0.1190020826903435,0.2164147388162405,0.0033512029149278,-0.0033512029149278,39.95896851716977,-106.22128499257173,0.5142866476336456,-106.2212869,39.9589696,2018-06-19 20:11:31+00:00,2521.09,0.17,-0.07,0.05,GPS_Atti,1.0
514.633,-106.22128688959552,39.958970008904615,,-6.114536770082356,6.862630744230422,40.898736288023294,0.17166416,-0.035385624,-0.034461133,0.17862894,0.1752732937962908,40.898736288023294,40.898736288023315,0.1190020826903435,0.2164147388162405,0.0033512029149278,-0.0033512029149278,39.95896851716977,-106.22128499257173,0.5142866476336456,-106.2212869,39.9589696,2018-06-19 20:11:31+00:00,2521.09,0.17,-0.07,0.05,GPS_Atti,1.0
514.672,-106.22128688959552,39.958970008904615,,-6.114536770082356,6.862630744230422,40.898736288023294,0.17166416,-0.035385624,-0.034461133,0.17862894,0.1752732937962908,40.898736288023294,40.898736288023315,0.1190020826903435,0.2164147388162405,0.0033512029149278,-0.0033512029149278,39.95896851716977,-106.22128499257173,0.5142866476336456,-106.2212869,39.9589696,2018-06-19 20:11:31+00:00,2521.09,0.17,-0.07,0.05,GPS_Atti,1.0
514.713,-106.22128693857675,39.95897016085799,,-6.183148427605616,6.433895113137799,40.778459506377395,0.16764249,-0.010533139,-0.054681715,0.17664948,0.1679730636575061,40.778459506377395,40.778459506377374,0.1359736282080064,0.2141179598843905,-0.0011075717296762,0.0011075717296762,39.95896866979855,-106.22128501951929,0.5316911944692138,-106.2212869,39.9589696,2018-06-19 20:11:31+00:00,2521.09,0.17,-0.07,0.05,GPS_Atti,1.0
514.751,-106.22128693857675,39.95897016085799,,-6.183148427605616,6.433895113137799,40.778459506377395,0.16764249,-0.010533139,-0.054681715,0.17664948,0.1679730636575061,40.778459506377395,40.778459506377374,0.1359736282080064,0.2141179598843905,-0.0011075717296762,0.0011075717296762,39.95896866979855,-106.22128501951929,0.5316911944692138,-106.221287,39.9589699,2018-06-19 20:11:31+00:00,2521.101,0.17,-0.07,0.02,GPS_Atti,1.0
514.787,-106.22128702509836,39.958970292801034,,-5.99885410624855,7.139224261541995,40.77030957805175,0.17101616,0.017590947,-0.08253558,0.19070418,0.1719184896327701,40.77030957805175,40.77030957805175,0.1529024264787892,0.2144707641464833,-0.0079667614351137,0.0079667614351137,39.95896882204289,-106.2212850153799,0.5481116408719331,-106.221287,39.9589699,2018-06-19 20:11:31+00:00,2521.101,0.17,-0.07,0.02,GPS_Atti,1.0
514.874,-106.22128702509836,39.958970292801034,,-5.99885410624855,7.139224261541995,40.77030957805175,0.17101616,0.017590947,-0.08253558,0.19070418,0.1719184896327701,40.77030957805175,40.77030957805175,0.1529024264787892,0.2144707641464833,-0.0079667614351137,0.0079667614351137,39.95896882204289,-106.2212850153799,0.5481116408719331,-106.221287,39.9589699,2018-06-19 20:11:31+00:00,2521.101,0.17,-0.07,0.02,GPS_Atti,1.0
514.913,-106.2212870179478,39.95897043599988,,-5.860099125111593,8.045410270050713,40.84053198702282,0.16143037,0.028509274,-0.06114462,0.17496058,0.1639284710417412,40.84053198702282,40.840531987022814,0.1695206948166685,0.2167752124783533,-0.0151490175254593,0.0151490175254593,39.95896897149457,-106.22128498834236,0.5640462857292173,-106.221287,39.9589699,2018-06-19 20:11:31+00:00,2521.101,0.17,-0.07,0.02,GPS_Atti,1.0
514.954,-106.2212870179478,39.95897043599988,,-5.860099125111593,8.045410270050713,40.84053198702282,0.16143037,0.028509274,-0.06114462,0.17496058,0.1639284710417412,40.84053198702282,40.840531987022814,0.1695206948166685,0.2167752124783533,-0.0151490175254593,0.0151490175254593,39.95896897149457,-106.22128498834236,0.5640462857292173,-106.2212871,39.9589703,2018-06-19 20:11:31+00:00,2521.118,0.2,-0.04,-0.01,GPS_Atti,1.0
514.987,-106.22128699399347,39.95897055668712,,-6.226139173885631,8.232494263031093,40.90813342823739,0.14539137,0.040016986,-0.028842786,0.15353148,0.1507979116968424,40.90813342823739,40.90813342823742,0.1848674003213943,0.2202027802593988,-0.0196500355694411,0.0196500355694411,39.9589691095108,-106.2212849481275,0.5776205132046466,-106.2212871,39.9589703,2018-06-19 20:11:31+00:00,2521.118,0.2,-0.04,-0.01,GPS_Atti,1.0
515.053,-106.22128699399347,39.95897055668712,,-6.226139173885631,8.232494263031093,40.90813342823739,0.14539137,0.040016986,-0.028842786,0.15353148,0.1507979116968424,40.90813342823739,40.90813342823742,0.1848674003213943,0.2202027802593988,-0.0196500355694411,0.0196500355694411,39.9589691095108,-106.2212849481275,0.5776205132046466,-106.2212871,39.9589703,2018-06-19 20:11:31+00:00,2521.118,0.2,-0.04,-0.01,GPS_Atti,1.0
515.087,-106.22128691891275,39.958970672163346,,-6.012959523814874,8.192273493246816,40.959748896577985,0.1438074,0.041835763,-0.06437286,0.16301738,0.14976914915576,40.959748896577985,40.95974889657799,0.199332634265005,0.224296916477499,-0.0243125247100124,0.0243125247100124,39.95896923959978,-106.22128490009196,0.5919671268458059,-106.2212871,39.9589703,2018-06-19 20:11:31+00:00,2521.118,0.2,-0.04,-0.01,GPS_Atti,1.0
515.124,-106.22128691891275,39.958970672163346,,-6.012959523814874,8.192273493246816,40.959748896577985,0.1438074,0.041835763,-0.06437286,0.16301738,0.14976914915576,40.959748896577985,40.95974889657799,0.199332634265005,0.224296916477499,-0.0243125247100124,0.0243125247100124,39.95896923959978,-106.22128490009196,0.5919671268458059,-106.2212871,39.9589705,2018-06-19 20:11:31+00:00,2521.125,0.17,0.0,-0.02,GPS_Atti,1.0
515.174,-106.22128691891275,39.958970672163346,,-6.012959523814874,8.192273493246816,40.959748896577985,0.1438074,0.041835763,-0.06437286,0.16301738,0.14976914915576,40.959748896577985,40.95974889657799,0.199332634265005,0.224296916477499,-0.0243125247100124,0.0243125247100124,39.95896923959978,-106.22128490009196,0.5919671268458059,-106.2212871,39.9589705,2018-06-19 20:11:31+00:00,2521.125,0.17,0.0,-0.02,GPS_Atti,1.0
515.213,-106.2212868391842,39.9589707515793,,-6.124639341121413,8.020146204625277,40.96213915261635,0.1261552,0.04615623,-0.08749828,0.16031681,0.1343336507475599,40.96213915261635,40.96213915261637,0.2128192299142881,0.2286927567476482,-0.0318995929410448,0.0318995929410448,39.95896936088763,-106.22128484851662,0.6031097287793401,-106.2212871,39.9589705,2018-06-19 20:11:31+00:00,2521.125,0.17,0.0,-0.02,GPS_Atti,1.0
515.253,-106.2212868391842,39.9589707515793,,-6.124639341121413,8.020146204625277,40.96213915261635,0.1261552,0.04615623,-0.08749828,0.16031681,0.1343336507475599,40.96213915261635,40.96213915261637,0.2128192299142881,0.2286927567476482,-0.0318995929410448,0.0318995929410448,39.95896936088763,-106.22128484851662,0.6031097287793401,-106.2212871,39.9589705,2018-06-19 20:11:31+00:00,2521.125,0.17,0.0,-0.02,GPS_Atti,1.0
515.287,-106.22128677733195,39.9589708914431,,-6.10623875499777,8.05508336310812,40.81037956434034,0.0893756,0.050664414,-0.09989287,0.14329502,0.1027369451745249,40.81037956434034,40.81037956434034,0.2235997162930232,0.2335355618383232,-0.0412725815263002,0.0412725815263002,39.95896945783888,-106.22128479169712,0.619531074048808,-106.2212871,39.9589705,2018-06-19 20:11:31+00:00,2521.125,0.17,0.0,-0.02,GPS_Atti,1.0
515.328,-106.22128677733195,39.9589708914431,,-6.10623875499777,8.05508336310812,40.81037956434034,0.0893756,0.050664414,-0.09989287,0.14329502,0.1027369451745249,40.81037956434034,40.81037956434034,0.2235997162930232,0.2335355618383232,-0.0412725815263002,0.0412725815263002,39.95896945783888,-106.22128479169712,0.619531074048808,-106.2212871,39.9589708,2018-06-19 20:11:31+00:00,2521.14,0.13,0.02,-0.04,GPS_Atti,1.0
515.374,-106.22128677733195,39.9589708914431,,-6.10623875499777,8.05508336310812,40.81037956434034,0.0893756,0.050664414,-0.09989287,0.14329502,0.1027369451745249,40.81037956434034,40.81037956434034,0.2235997162930232,0.2335355618383232,-0.0412725815263002,0.0412725815263002,39.95896945783888,-106.22128479169712,0.619531074048808,-106.2212871,39.9589708,2018-06-19 20:11:31+00:00,2521.14,0.13,0.02,-0.04,GPS_Atti,1.0
515.413,-106.2212867172674,39.95897100420959,,-7.409158018132269,7.979183537130455,40.965901190508205,0.08415949,0.04589232,-0.058972664,0.11254644,0.0958588850728567,40.965901190508205,40.96590119050819,0.232274352627968,0.2383622198819353,-0.0492139189382214,0.0492139189382214,39.95896953585176,-106.2212847350671,0.6330749362673753,-106.2212871,39.9589708,2018-06-19 20:11:31+00:00,2521.14,0.13,0.02,-0.04,GPS_Atti,1.0
515.472,-106.2212867172674,39.95897100420959,,-7.409158018132269,7.979183537130455,40.965901190508205,0.08415949,0.04589232,-0.058972664,0.11254644,0.0958588850728567,40.965901190508205,40.96590119050819,0.232274352627968,0.2383622198819353,-0.0492139189382214,0.0492139189382214,39.95896953585176,-106.2212847350671,0.6330749362673753,-106.2212871,39.9589708,2018-06-19 20:11:31+00:00,2521.14,0.13,0.02,-0.04,GPS_Atti,1.0
515.513,-106.2212866818722,39.95897104443867,,-6.986379068343235,8.062284653083047,41.01592963894655,0.07667893,0.015098075,-0.0568465,0.0966392,0.078151203767828,41.01592963894655,41.015929638946545,0.2403192189254639,0.2414128564472264,-0.0550069978314695,0.0550069978314695,39.95896960820099,-106.2212846992747,0.6384704084203578,-106.2212871,39.9589708,2018-06-19 20:11:31+00:00,2521.14,0.13,0.02,-0.04,GPS_Atti,1.0
515.554,-106.2212866818722,39.95897104443867,,-6.986379068343235,8.062284653083047,41.01592963894655,0.07667893,0.015098075,-0.0568465,0.0966392,0.078151203767828,41.01592963894655,41.015929638946545,0.2403192189254639,0.2414128564472264,-0.0550069978314695,0.0550069978314695,39.95896960820099,-106.2212846992747,0.6384704084203578,-106.221287,39.9589709,2018-06-19 20:11:32+00:00,2521.184,0.1,0.03,-0.08,GPS_Atti,1.0
515.587,-106.22128673371364,39.95897108300022,,-6.462392355054074,7.448638594239998,40.90701581745137,0.083387084,0.011206536,-0.067093514,0.107612886,0.084136747042407,40.90701581745137,40.90701581745134,0.2483205657955238,0.2427277658962623,-0.0612024855593063,0.0612024855593063,39.95896968015882,-106.22128468384716,0.6446274346398426,-106.221287,39.9589709,2018-06-19 20:11:32+00:00,2521.184,0.1,0.03,-0.08,GPS_Atti,1.0
